expansion,expansion_id,cardno,name,ruby,card_url,image_url,type,nation,race,grade,power,critical,shield,skill,gift,regulation,rarity,illustrator,effect,flavor
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SEC05,クロノジェット・ドラゴン,（クロノジェット・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SEC05&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_204.png,ノーマルユニット,ダークステイツ,ギアドラゴン,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ,-,スタンダード,SEC,デザイン／伊藤彰　イラスト／モレシャン　icon:MAMEX,【永】：このカードはあなたのクレストゾーンに「エネルギージェネレーター」以外のカードがない場合のみライドできる。【永】【(V)】：あなたは【超越】でき、あなたのターン中、あなたの表のGゾーンが１枚以上なら、あなたの前列のユニットすべてのパワー＋5000。３枚以上なら、＋5000ではなく＋10000。【自】【(V)】：あなたのGユニットが【超越】した時、相手のリアガードを１枚選び、山札の下に置く。選ばなかったなら、１枚引く。【自】【(V)】【Gブレイク】(2)：このユニットがヴァンガードにアタックした時、「クロノジェット」を含むあなたのバインドゾーン１枚につき、そのバトル中、このユニットのパワー＋5000。そのバトル中、相手は手札からグレード１以上を(G)にコールできない。【クロノアイコン】,-
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SEC06,煌天神 ウラヌス,（コウテンシン ウラヌス）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SEC06&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_205.png,ノーマルユニット,ケテルサンクチュアリ,ノーブル/星詠,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,SEC,イラスト／伊藤未生　icon:MAMEX,【永】：このカードは新右衛門アイコンを持つ別名のグレード３からノーマルライドしてもペルソナライドになる。【永】【(V)】：あなたの中央後列は星域になり、あなたのターン中、相手のヴァンガードがグレード３以上で、あなたの星域ゲージが３枚以上なら、あなたの前列のユニットすべてのパワー＋5000。【起】【(V)】【ターン1回】：【コスト】[【ソウルブラスト】(2)]することで、あなたのドロップから２枚選び、その中から１枚選び、あなたの星域ゲージとして裏で置き、１枚選び、 (R)にコールする。【新右衛門アイコン】,-
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SEC07,震天竜 アストライオス・ドラゴン,（シンテンリュウ アストライオス・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SEC07&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_206.png,ノーマルユニット,ケテルサンクチュアリ,コスモドラゴン/星詠,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,SEC,デザイン／前河悠一　イラスト／ロブジャ　icon:MAMEX,【永】：このカードは新右衛門アイコンを持つ別名のグレード３からノーマルライドしてもペルソナライドになる。【自】：このユニットが(V)か(R)に登場した時、このターンにこのユニットと同名のあなたの他のユニットが登場していないなら、あなたのドロップから１枚選び、あなたの星域ゲージとして裏で置く。さらにあなたの星域ゲージが４枚以上なら、【コスト】[【カウンターブラスト】(1)]することで、１枚引く。【永】【(V)】：あなたの中央後列は星域になる。【自】【(V)/(R)】：あなたの「絶界巨神 ヴァルケリオン」のドライブチェックで出たカードがソウルに置かれた時、そのターン中、このユニットのパワー＋2000。【自】【(R)】：あなたのカードが星域から山札に置かれた時、【コスト】[このユニットをソウルに置く]ことで、１枚引く。【新右衛門アイコン】,-
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SEC08,絶界巨神 ヴァルケリオン,（ゼッカイキョシン ヴァルケリオン）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SEC08&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_207.png,ノーマルユニット,-,星神,グレード 5,パワー 70000,クリティカル 1,シールド -,-,-,スタンダード,SEC,デザイン／吉村健一郎　イラスト／ケセルム,【永】：このカードは、ライドできず、カードの能力で【スタンド】できない。あなたのヴァンガードが新右衛門アイコンを持たないなら、このカードの元々のグレードは０になり、元々のパワーは０になる。【永】【ドロップ】：このカードは相手のカードの効果で選べない。【自】：このユニットが星域以外のサークルにいる時、このユニットを退却させる。退却させなかったなら、このユニットを除外する。【自】：このユニットが星域に登場した時、あなたの星域ゲージが５枚以上なら、あなたの山札を上から５枚見て、１枚選び、捨て、山札をシャッフルする。《ケテルサンクチュアリ》を捨てたなら、そのターン中、このユニットのドライブをその捨てられたカードのグレードと同じにする。【新右衛門アイコン】,-
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR01,ドラグリッター ナズルディーン,（ドラグリッター ナズルディーン）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR01&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_208.png,ノーマルユニット,ドラゴンエンパイア,ドラゴロイド,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,SR,麻谷知世,【自】：このユニットが、山札か手札から(R)に登場した時、このターンにあなたがペルソナシールド・チケットを手札に加えていないなら、以下を１つ行う。・【コスト】[ライドデッキからペルソナライドを持つカードを１枚公開する]ことで、ペルソナシールド・チケットを１枚手札に加える。・あなたのヴァンガードがペルソナライドを持つなら、ペルソナシールド・チケットを１枚手札に加える。【自】【(R)】：あなたがペルソナシールド・チケットをプレイした時、【コスト】[【ソウルブラスト】(1)]することで、このユニットを(G)に移動させる。,-
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR02,天輪神竜 ニルヴァーナ・バガヴァーン,（テンリンシンリュウ ニルヴァーナ・バガヴァーン）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR02&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_209.png,ノーマルユニット,ドラゴンエンパイア,フレイムドラゴン,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,SR,ひと和,【起】【(V)】【ターン1回】：【コスト】[手札から１枚捨てる]ことで、あなたのドロップから、「トリクスタ」と〈プレアドラゴン〉をそれぞれ１枚まで選び、(R)にコールする。【起】【(V)】【ターン1回】：【コスト】[【ソウルブラスト】(2)]することで、相手のリアガードを１枚選び、退却させる。【自】【(V)】【ターン1回】：このユニットがアタックした時、【コスト】[【カウンターブラスト】(1)]することで、以下を１つ行う。・【クロスオーバードレス】状態のあなたのリアガードを１枚選び、【スタンド】させる。・このターンにあなたがペルソナライドしているなら、それぞれ別名の【クロスオーバードレス】状態のあなたのリアガードを望む枚数選び、【スタンド】させる。,-
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR03,武装神撃 ガルナヴェルリーナ,（ブソウシンゲキ ガルナヴェルリーナ）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR03&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_210.png,ノーマルユニット,ドラゴンエンパイア,タリスマン,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,SR,ToMo,【クロスオーバードレス】－「トリクスタ」と〈プレアドラゴン〉をそれぞれ１枚【自】：このユニットが【クロスオーバードレス】で(R)に登場した時、【コスト】[【カウンターブラスト】(1)]することで、１枚引く。【永】【(R)】：相手のヴァンガードがグレード３以上で、このユニットが【クロスオーバードレス】状態なら、このユニットは『ブースト』を得る。【自】【(R)】：このユニットがアタックした時、あなたのヴァンガードが「ニルヴァーナ」を含むグレード３以上なら、そのバトル中、このユニットのパワー＋5000。,-
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR04,約束の火 エルモ,（ヤクソクノヒ エルモ）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR04&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_211.png,ノーマルユニット,ドラゴンエンパイア,サラマンダー,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,SR,デザイン／前田ヒロユキ　イラスト／COGA　icon:MAMEX,【自】【(R)】：このユニットがブーストしたバトル終了時、あなたのヴァンガードが櫂アイコンを持つなら、【コスト】[このユニットをソウルに置く]ことで、１枚引く。【起】【ソウル】：あなたのヴァンガードが櫂アイコンを持つグレード３以上で、相手のヴァンガードがグレード３以上なら、【コスト】[このカードをバインドする]ことで、そのターン中、あなたのヴァンガードの元々のパワーは18000になる。【櫂アイコン】,-
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR05,幻奏仙女 ケイショウ,（ゲンソウセンニョ ケイショウ）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR05&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_212.png,ノーマルユニット,ドラゴンエンパイア,ヒューマン,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,SR,みるちょ,【起】【(R)】：このターンにあなたがペルソナライドしているなら、【コスト】[このユニットをソウルに置く]ことで、相手のリアガードを１枚選び、バインドする。そのターン中、あなたはこのユニットと同名のユニットの【起】能力のコストを払えない。【自】【(R)】：このユニットがアタックした時、あなたのヴァンガードがグレード３以上なら、そのバトル中、このユニットのパワー＋5000。,-
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR06,忍竜 ソウザン,（ニンリュウ ソウザン）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR06&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_213.png,ノーマルユニット,ドラゴンエンパイア,アビスドラゴン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,SR,ナブランジャ,【自】【(R)/手札/ドロップ】：あなたのライドフェイズ開始時、あなたと相手の、ヴァンガードがグレード３以上で、あなたの表のダメージゾーンがなく、直前の相手のターンにあなたのヴァンガードがパワー13000以上でアタックされていないなら、【コスト】[このカードをバインドする]ことで、あなたの山札を上から１枚ダメージゾーンに置く。このコストで手札からバインドしたなら、１枚引く。【永】【(G)】：相手のドロップが５枚以上なら、このユニットのシールド＋5000。,-
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR07,装焔竜 ヴァイカル,（ソウエンリュウ ヴァイカル）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR07&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_214.png,ノーマルユニット,ドラゴンエンパイア,プレアドラゴン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,SR,ToMo,【自】：あなたのターンにこのカードが手札から捨てられた時、あなたのライドデッキから「ニルヴァーナ」を含むグレード３を１枚選び、公開してよい。公開したか、あなたのヴァンガードが「ニルヴァーナ」を含むグレード３以上なら、以下を１つ行う。・このカードを(R)に【レスト】でコールする。・【コスト】[【ソウルブラスト】(1)]することで、このカードを(R)にコールする。【自】【(R)/ドロップ】：「ニルヴァーナ」を含むグレード３以上のあなたのヴァンガードがアタックされた時、このカードが、ドロップにあるかドレス元なら、【コスト】[このカードをバインドする]ことで、そのバトル中、あなたのヴァンガードのパワー＋5000。,-
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR08,祈り紡ぐ焔の巫女 レイユ,（イノリツムグホムラノミコ レイユ）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR08&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_215.png,ノーマルユニット,ドラゴンエンパイア,ヒューマン,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,SR,ひと和,【自】：このユニットが「ニルヴァーナ」を含むグレード３にライドされた時、【コスト】[【ソウルブラスト】(1)]することで、あなたの山札を上から７枚見て、「焔の巫女」を含むカードか、〈タリスマン〉か〈プレアドラゴン〉を１枚まで選び、公開して手札に加え、山札をシャッフルする。,-
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR09,巡り逢う焔の巫女 リノ,（メグリアウホムラノミコ リノ）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR09&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_216.png,ノーマルユニット,ドラゴンエンパイア,ヒューマン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,SR,ひと和,【自】：このユニットがグレード０からライドして登場した時、【コスト】[ライドデッキから「ニルヴァーナ」を含むグレード３を１枚公開する]ことで、あなたの山札から「トリクスタ」を１枚まで探し、公開して手札に加え、山札をシャッフルする。,-
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR10,サンライト・エッグ,（サンライト・エッグ）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR10&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_217.png,ノーマルユニット,ドラゴンエンパイア,フレイムドラゴン,グレード 0,パワー 6000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,SR,デザイン／ひと和　イラスト／ひじ,【自】：このユニットがライドされた時、あなたが後攻なら、１枚引く。,-
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR11,妖厄竜 マイディローグ,（ヨウヤクリュウ マイディローグ）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR11&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_218.png,ノーマルユニット,ダークステイツ,アビスドラゴン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,SR,ガマゾウ,【自】：このユニットが、山札か手札から(R)に登場した時、このターンにあなたがペルソナシールド・チケットを手札に加えていないなら、以下を１つ行う。・【コスト】[ライドデッキからペルソナライドを持つカードを１枚公開する]ことで、ペルソナシールド・チケットを１枚手札に加える。・あなたのヴァンガードがペルソナライドを持つなら、ペルソナシールド・チケットを１枚手札に加える。【自】【(R)】：あなたがペルソナシールド・チケットをプレイした時、【コスト】[【ソウルブラスト】(1)]することで、このユニットを(G)に移動させる。,-
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR12,クロノドラゴン・ネクステージ,（クロノドラゴン・ネクステージ）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR12&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_219.png,Gユニット,ダークステイツ,ギアドラゴン,グレード 4,パワー 15000+,クリティカル 1,シールド -,トリプルドライブ,-,スタンダード,SR,デザイン／伊藤彰　イラスト／スペアリブ　icon:MAMEX,【超越】-ストライドステップ-【コスト】[手札からグレードの合計が３以上になるように１枚以上選び、捨てる]ことで、裏のこのカードを(V)に【超越】する。【永】：このカードはあなたのヴァンガードがクロノアイコンを持つ場合のみ【超越】できる。【自】【(V)】：このユニットがヴァンガードにアタックしたバトル終了時、【コスト】[【カウンターブラスト】(1)，手札から１枚捨て，Ｇゾーンからこのカードと同名のクロノアイコンを持つカードを１枚表にする]ことで、このユニットをＧゾーンに表で置き、クロノアイコンを持つあなたのヴァンガードを１枚選び、【スタンド】させ、そのターン中、ドライブ－２。さらに【コスト】[手札かドロップから「クロノジェット」を含むカードを１枚バインドする]ことで、そのターン中、そのユニットのドライブ＋１。あなたの表のGゾーンが３枚以上なら、ドライブ＋１ではなくドライブ＋２。【クロノアイコン】,-
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR13,クロノジェット・ドラゴン,（クロノジェット・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR13&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_220.png,ノーマルユニット,ダークステイツ,ギアドラゴン,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ,-,スタンダード,SR,デザイン／伊藤彰　イラスト／モレシャン　icon:MAMEX,【永】：このカードはあなたのクレストゾーンに「エネルギージェネレーター」以外のカードがない場合のみライドできる。【永】【(V)】：あなたは【超越】でき、あなたのターン中、あなたの表のGゾーンが１枚以上なら、あなたの前列のユニットすべてのパワー＋5000。３枚以上なら、＋5000ではなく＋10000。【自】【(V)】：あなたのGユニットが【超越】した時、相手のリアガードを１枚選び、山札の下に置く。選ばなかったなら、１枚引く。【自】【(V)】【Gブレイク】(2)：このユニットがヴァンガードにアタックした時、「クロノジェット」を含むあなたのバインドゾーン１枚につき、そのバトル中、このユニットのパワー＋5000。そのバトル中、相手は手札からグレード１以上を(G)にコールできない。【クロノアイコン】,-
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR14,アップストリーム・ドラゴン,（アップストリーム・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR14&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_221.png,ノーマルユニット,ダークステイツ,ギアドラゴン,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,SR,デザイン／Eel　イラスト／山崎太郎　icon:MAMEX,【自】【ドロップ】：クロノアイコンを持つグレード３以上のあなたのヴァンガードが登場した時、【コスト】[【カウンターブラスト】(1)か【エネルギーブラスト】(3)]することで、このカードを(R)にコールする。【自】【(R)】：このユニットがアタックした時、あなたのヴァンガードがクロノアイコンを持つグレード３以上なら、そのバトル中、このユニットのパワー＋5000してよい。そうしたなら、そのバトル終了時、このユニットを山札の下に置き、あなたの山札から、クロノアイコンを持つグレード１を１枚まで探し、後列の(R)にコールし、山札をシャッフルする。このターン１回目のバトルで、あなたのヴァンガードがグレード３なら、後列ではなく前列にコールしてよい。【クロノアイコン】,-
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR15,フェスティヴ・トラピージスト,（フェスティヴ・トラピージスト）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR15&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_222.png,ノーマルユニット,ダークステイツ,ワービースト,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,SR,月戸,【起】【(R)】：このターンにあなたがペルソナライドしているなら、【コスト】[このユニットをソウルに置く]ことで、相手のリアガードを１枚選び、ソウルに置く。そのターン中、あなたはこのユニットと同名のユニットの【起】能力のコストを払えない。【自】【(R)】：このユニットがアタックした時、あなたのヴァンガードがグレード３以上なら、そのバトル中、このユニットのパワー＋5000。,-
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR16,冥刺の魔槍士 クリミナトレス,（メイシノマソウシ クリミナトレス）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR16&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_223.png,ノーマルユニット,ダークステイツ,デーモン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,SR,雅,【自】【(R)/手札/ドロップ】：あなたのライドフェイズ開始時、あなたと相手の、ヴァンガードがグレード３以上で、あなたの表のダメージゾーンがなく、直前の相手のターンにあなたのヴァンガードがパワー13000以上でアタックされていないなら、【コスト】[このカードをバインドする]ことで、あなたの山札を上から１枚ダメージゾーンに置く。このコストで手札からバインドしたなら、１枚引く。【永】【(G)】：あなたのソウルが５枚以上なら、このユニットのシールド＋5000。,-
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR17,時空竜 ミステリーフレア・ドラゴン,（ジクウリュウ ミステリーフレア・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR17&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_224.png,Gユニット,ダークステイツ,ギアドラゴン,グレード 4,パワー 15000+,クリティカル 1,シールド -,トリプルドライブ,-,スタンダード,SR,イラスト／安達洋介　icon:MAMEX,【超越】-ストライドステップ-【コスト】[手札からグレードの合計が３以上になるように１枚以上選び、捨てる]ことで、裏のこのカードを(V)に【超越】する。【永】：このカードはあなたのヴァンガードがクロノアイコンを持つ場合のみ【超越】できる。【起】【(V)】【ターン1回】：【コスト】[Gゾーンから１枚表にする]ことで、以下すべてを行う。・次の相手のターン終了時まで、あなたは『あなたの前列のユニットすべてのパワー＋5000。』を得る。あなたのリアガードを１枚選び、そのターン中、『【自】【(R)】：あなたのヴァンガードがアタックした時、このユニットを【スタンド】させる。』を与える。・あなたの表のＧゾーンが５枚以上なら、そのターン中、このユニットは『【自】【(V)】：このユニットがアタックしたバトル終了時、【コスト】[手札からそれぞれ異なるグレードを４枚捨てる]ことで、あなたは追加１ターンを得る。その追加ターンでは、ライドフェイズを行わず、あなたは【超越】できない。』を得る。【クロノアイコン】,-
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR18,スチームファイター バリフ,（スチームファイター バリフ）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR18&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_225.png,ノーマルユニット,ダークステイツ,ギアロイド,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,SR,イラスト／じんてつ　icon:MAMEX,【自】：このカードが【超越】のコストで手札から捨てられた時、あなたのリアガードすべてがこのカードと別名なら、このカードを(R)にコールしてよい。コールしたなら、そのターン中、このユニットのグレード－２。【自】【(R)】【Gブレイク】(1)：このユニットがアタックした時、あなたのヴァンガードがクロノアイコンを持つなら、そのバトル中、このユニットのパワー＋10000。【永】【(G)】：あなたのヴァンガードがクロノアイコンを持つなら、このユニットのシールド＋10000。【クロノアイコン】,-
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR19,スチームファイター アンバー,（スチームファイター アンバー）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR19&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_226.png,ノーマルユニット,ダークステイツ,ギアロイド,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,SR,デザイン／ヤマモトヒロユキ　イラスト／ひがし　icon:MAMEX,【自】：このユニットが(R)に登場した時、あなたのヴァンガードがクロノアイコンを持つなら、【コスト】[【カウンターブラスト】(1)]することで、１枚引く。あなたのヴァンガードがグレード３以上なら、そのターン中、このユニットのパワー＋5000。【永】【(R)/(G)】【Gブレイク】(1)：あなたのヴァンガードがクロノアイコンを持つなら、このユニットのパワー＋5000/シールド＋5000。【クロノアイコン】,-
